,Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Ask,Last,Volume,Open Int,Vol/OI,IV,Time,DTE in years,Risk free,IV_brenner
2016,C,42.08,Call,42.5,11/20/20,16,1.23,1.27,1.25,678,4806,0.14,40.71,11/04/20,0.043835616438356165,0.0079,36.13302860659888
2017,C,42.08,Call,55.0,01/21/22,443,2.07,2.89,2.5,151,18346,0.01,32.9,11/04/20,1.2136986301369863,0.0049,15.626316446608012
2018,C,42.08,Call,52.5,06/18/21,226,1.51,1.71,1.58,187,4768,0.04,34.56,11/04/20,0.6191780821917808,0.0039000000000000003,12.945014048303245
2019,C,42.08,Call,40.0,12/18/20,44,3.4,3.55,3.55,307,12938,0.02,40.8,11/04/20,0.12054794520547946,0.0064,60.9063606895915
2020,C,42.08,Call,80.0,01/21/22,443,0.45,0.5,0.5,252,6057,0.04,35.18,11/04/20,1.2136986301369863,0.0049,2.7035149561605554
2021,C,42.08,Call,42.5,01/15/21,72,2.67,2.74,2.7,371,9152,0.04,38.04,11/04/20,0.19726027397260273,0.0045000000000000005,36.748951272410494
2022,C,42.08,Call,57.5,01/15/21,72,0.13,0.15,0.13,113,12756,0.01,39.24,11/04/20,0.19726027397260273,0.0045000000000000005,2.011803901774297
2023,C,42.08,Call,44.0,11/20/20,16,0.67,0.72,0.7,176,2592,0.07,40.47,11/04/20,0.043835616438356165,0.0079,20.48486661161511
2024,C,42.08,Call,42.5,12/18/20,44,1.99,2.16,2.1,202,4374,0.05,38.75,11/04/20,0.12054794520547946,0.0064,37.05851805338526
2025,C,42.08,Call,43.5,11/20/20,16,0.82,0.88,0.92,753,1326,0.57,42.41,11/04/20,0.043835616438356165,0.0079,25.037059191974027
2026,C,42.08,Call,52.5,01/15/21,72,0.27,0.36,0.35,415,17845,0.02,37.57,11/04/20,0.19726027397260273,0.0045000000000000005,4.828329364258313
2027,C,42.08,Call,45.0,01/20/23,807,7.0,8.65,7.1,125,578,0.22,30.94,11/04/20,2.210958904109589,0.0053,34.65293112337463
2028,C,42.08,Call,52.5,03/19/21,135,0.8,0.9,0.88,2678,11425,0.23,36.04,11/04/20,0.3698630136986301,0.0040999999999999995,8.81528302622952
2029,C,42.08,Call,47.5,01/15/21,72,0.95,1.04,1.07,990,14890,0.07,37.92,11/04/20,0.19726027397260273,0.0045000000000000005,13.948507052301796
2030,C,42.08,Call,45.0,11/20/20,16,0.45,0.48,0.46,469,12082,0.04,40.63,11/04/20,0.043835616438356165,0.0079,13.656577741076742
2031,C,42.08,Call,50.0,12/18/20,44,0.28,0.29,0.29,489,30169,0.02,38.4,11/04/20,0.12054794520547946,0.0064,4.9754491830933905
2032,C,42.08,Call,45.0,01/15/21,72,1.65,1.71,1.69,1454,20028,0.07,37.31,11/04/20,0.19726027397260273,0.0045000000000000005,22.93456448022699
2033,C,42.08,Call,50.0,06/18/21,226,2.03,2.21,2.12,129,9756,0.01,34.83,11/04/20,0.6191780821917808,0.0039000000000000003,16.730105875292494
2034,C,42.08,Call,60.0,01/15/21,72,0.08,0.1,0.09,325,29632,0.01,40.8,11/04/20,0.19726027397260273,0.0045000000000000005,1.341202601182865
2035,C,42.08,Call,55.0,03/19/21,135,0.56,0.64,0.7,1276,5521,0.23,37.87,11/04/20,0.3698630136986301,0.0040999999999999995,6.268645707540993
2036,C,42.08,Call,57.5,12/18/20,44,0.06,0.07,0.09,873,13587,0.06,47.18,11/04/20,0.12054794520547946,0.0064,1.2009704924708184
2037,C,42.08,Call,48.0,11/20/20,16,0.11,0.14,0.14,442,1013,0.44,43.66,11/04/20,0.043835616438356165,0.0079,3.983168507814049
2038,C,42.08,Call,42.5,03/19/21,135,3.55,3.7,3.7,187,2746,0.07,37.1,11/04/20,0.3698630136986301,0.0040999999999999995,36.24060799672136
2039,C,42.08,Call,45.5,11/20/20,16,0.35,0.39,0.38,143,540,0.26,41.19,11/04/20,0.043835616438356165,0.0079,11.095969414624852
2040,C,42.08,Call,55.0,01/15/21,72,0.18,0.23,0.2,174,40991,0.0,37.9,11/04/20,0.19726027397260273,0.0045000000000000005,3.0847659827205893
2041,C,42.08,Call,45.0,01/21/22,443,5.15,5.5,5.23,274,12590,0.02,32.98,11/04/20,1.2136986301369863,0.0049,29.738664517766107
2042,C,42.08,Call,46.5,11/20/20,16,0.23,0.26,0.26,113,795,0.14,42.4,11/04/20,0.043835616438356165,0.0079,7.397312943083236
2043,C,42.08,Call,45.0,12/18/20,44,1.07,1.12,1.11,3107,18949,0.16,37.37,11/04/20,0.12054794520547946,0.0064,19.215527879533095
2044,C,42.08,Call,50.0,03/19/21,135,1.25,1.3,1.28,1861,15300,0.12,35.96,11/04/20,0.3698630136986301,0.0040999999999999995,12.73318659344264
2045,C,42.08,Call,55.0,12/18/20,44,0.1,0.12,0.1,138,15278,0.01,42.46,11/04/20,0.12054794520547946,0.0064,2.058806558521403
2046,C,42.08,Call,75.0,06/18/21,226,0.14,0.18,0.17,210,1030,0.2,37.54,11/04/20,0.6191780821917808,0.0039000000000000003,1.3626330577161307
2047,C,42.08,Call,51.0,11/20/20,16,0.04,0.06,0.04,370,10631,0.03,46.19,11/04/20,0.043835616438356165,0.0079,1.7070722176345927
2048,C,42.08,Call,20.0,01/21/22,443,19.5,22.75,22.5,205,510,0.4,31.39,11/04/20,1.2136986301369863,0.0049,123.00993050530529
2049,C,42.08,Call,44.5,11/20/20,16,0.54,0.59,0.59,248,1112,0.22,41.24,11/04/20,0.043835616438356165,0.0079,16.786210140073493
2050,C,42.08,Call,43.0,11/20/20,16,1.01,1.06,1.04,1301,2014,0.65,40.61,11/04/20,0.043835616438356165,0.0079,30.158275844877807
2051,C,42.08,Call,52.5,12/18/20,44,0.13,0.16,0.15,495,16340,0.03,39.52,11/04/20,0.12054794520547946,0.0064,2.7450754113618707
2052,C,42.08,Call,60.0,06/18/21,226,0.67,0.77,0.71,169,8358,0.02,35.32,11/04/20,0.6191780821917808,0.0039000000000000003,5.8290414135634485
2053,C,42.08,Call,70.0,01/15/21,72,0.03,0.06,0.03,320,33248,0.01,47.28,11/04/20,0.19726027397260273,0.0045000000000000005,0.8047215607097189
2054,C,42.08,Call,75.0,01/21/22,443,0.63,0.75,0.65,114,21293,0.01,34.46,11/04/20,1.2136986301369863,0.0049,4.055272434240833
2055,C,42.08,Call,47.5,03/19/21,135,1.82,1.88,1.84,267,4017,0.07,35.96,11/04/20,0.3698630136986301,0.0040999999999999995,18.414146765901663
2056,C,42.08,Call,50.0,01/15/21,72,0.58,0.61,0.58,2204,49909,0.04,36.79,11/04/20,0.19726027397260273,0.0045000000000000005,8.181335867215475
2057,C,42.08,Call,47.5,06/18/21,226,2.62,2.81,2.76,176,36276,0.0,34.77,11/04/20,0.6191780821917808,0.0039000000000000003,21.2722160676796
2058,CAG,36.29,Call,38.0,12/18/20,44,0.65,0.8,0.75,117,624,0.19,27.68,11/04/20,0.12054794520547946,0.0064,15.915234680367526
2059,CAG,36.29,Call,38.0,11/20/20,16,0.2,0.3,0.35,103,844,0.12,31.22,11/04/20,0.043835616438356165,0.0079,9.8971616034808
2060,CAH,49.44,Call,47.5,01/15/21,72,3.7,4.2,4.0,214,449,0.48,33.11,11/04/20,0.19726027397260273,0.0045000000000000005,47.944737646168036
2061,CAH,49.44,Call,47.5,01/21/22,443,7.2,7.8,8.2,157,514,0.31,31.88,11/04/20,1.2136986301369863,0.0049,35.89637916548715
2062,CAH,49.44,Call,52.5,01/15/21,72,1.4,1.65,1.7,108,1147,0.09,32.46,11/04/20,0.19726027397260273,0.0045000000000000005,18.83543264670887
2063,CARR,36.78,Call,35.0,11/20/20,16,2.3,2.65,2.4,345,2191,0.16,43.56,11/04/20,0.043835616438356165,0.0079,86.26021258513171
2064,CARR,36.78,Call,40.0,03/19/21,135,2.3,2.45,2.4,2676,4345,0.62,40.02,11/04/20,0.3698630136986301,0.0040999999999999995,27.45515131629988
2065,CARR,36.78,Call,36.0,11/20/20,16,1.65,1.9,1.9,133,293,0.45,48.16,11/04/20,0.043835616438356165,0.0079,61.84694487235859
2066,CARR,36.78,Call,40.0,12/18/20,44,0.8,0.95,0.9,266,762,0.35,39.78,11/04/20,0.12054794520547946,0.0064,18.64755550649166
2067,CARR,36.78,Call,37.0,11/20/20,16,1.1,1.35,1.2,644,297,2.17,42.06,11/04/20,0.043835616438356165,0.0079,43.94388188299163
2068,CARR,36.78,Call,34.0,12/18/20,44,3.7,4.0,4.0,2095,7190,0.29,47.13,11/04/20,0.12054794520547946,0.0064,78.51602318522805
2069,CAT,155.23,Call,170.0,12/18/20,44,2.05,2.29,2.06,1292,681,1.9,31.38,11/04/20,0.12054794520547946,0.0064,10.650496476202498
2070,CAT,155.23,Call,167.5,11/20/20,16,0.83,1.08,1.0,892,425,2.1,35.86,11/04/20,0.043835616438356165,0.0079,8.32960626505924
2071,CAT,155.23,Call,165.0,12/18/20,44,3.3,3.55,3.4,367,628,0.58,32.33,11/04/20,0.12054794520547946,0.0064,16.510594974025704
2072,CAT,155.23,Call,180.0,12/18/20,44,0.8,0.9,0.86,383,431,0.89,32.45,11/04/20,0.12054794520547946,0.0064,4.185784641302292
2073,CAT,155.23,Call,170.0,01/15/21,72,3.2,3.7,3.53,462,8446,0.05,30.98,11/04/20,0.19726027397260273,0.0045000000000000005,13.452288874171703
2074,CAT,155.23,Call,160.0,03/19/21,135,9.7,10.4,10.05,314,288,1.09,31.2,11/04/20,0.3698630136986301,0.0040999999999999995,27.61386287970451
2075,CAT,155.23,Call,150.0,11/20/20,16,7.9,8.15,8.24,185,1975,0.09,40.35,11/04/20,0.043835616438356165,0.0079,62.857676907622974
2076,CAT,155.23,Call,175.0,12/18/20,44,1.25,1.52,1.37,863,703,1.23,32.15,11/04/20,0.12054794520547946,0.0064,7.069325171977205
2077,CAT,155.23,Call,155.0,06/18/21,226,15.6,16.55,16.36,135,2172,0.06,32.05,11/04/20,0.6191780821917808,0.0039000000000000003,33.962878187452986
2078,CAT,155.23,Call,145.0,01/15/21,72,15.15,15.95,15.55,153,1849,0.08,34.88,11/04/20,0.19726027397260273,0.0045000000000000005,57.990272308929356
2079,CAT,155.23,Call,175.0,03/19/21,135,4.75,5.15,5.39,173,376,0.46,31.67,11/04/20,0.3698630136986301,0.0040999999999999995,13.674172483699829
2080,CAT,155.23,Call,185.0,12/18/20,44,0.39,0.62,0.5,491,461,1.07,32.33,11/04/20,0.12054794520547946,0.0064,2.883540530674912
2081,CAT,155.23,Call,165.0,11/20/20,16,1.31,1.53,1.43,860,1676,0.51,35.83,11/04/20,0.043835616438356165,0.0079,11.800275542167256
2082,CAT,155.23,Call,160.0,06/18/21,226,13.15,14.15,13.77,132,547,0.24,31.23,11/04/20,0.6191780821917808,0.0039000000000000003,29.037747815858594
2083,CAT,155.23,Call,162.5,11/20/20,16,1.85,2.2,2.18,262,120,2.18,37.4,11/04/20,0.043835616438356165,0.0079,16.967716465861418
2084,CAT,155.23,Call,160.0,11/20/20,16,2.7,2.86,2.8,1507,3571,0.42,36.28,11/04/20,0.043835616438356165,0.0079,22.05803140561984
2085,CAT,155.23,Call,195.0,06/18/21,226,3.45,4.0,3.7,536,224,2.39,29.43,11/04/20,0.6191780821917808,0.0039000000000000003,8.208550619323983
2086,CAT,155.23,Call,157.5,11/20/20,16,3.7,4.0,3.81,355,185,1.92,36.88,11/04/20,0.043835616438356165,0.0079,30.850393574293484
2087,CAT,155.23,Call,160.0,02/19/21,107,8.25,9.05,8.9,190,1144,0.17,31.84,11/04/20,0.29315068493150687,0.0040999999999999995,26.99090205856889
2088,CAT,155.23,Call,150.0,01/15/21,72,12.1,12.5,12.25,161,4492,0.04,33.83,11/04/20,0.19726027397260273,0.0045000000000000005,45.44692187220169
2089,CAT,155.23,Call,160.0,12/18/20,44,5.0,5.35,5.25,805,833,0.97,33.34,11/04/20,0.12054794520547946,0.0064,24.882164256630286
2090,CAT,155.23,Call,160.0,01/15/21,72,6.8,6.9,7.0,534,2109,0.25,32.23,11/04/20,0.19726027397260273,0.0045000000000000005,25.086700873455335
2091,CAT,155.23,Call,165.0,03/19/21,135,8.0,8.35,8.2,214,790,0.27,31.31,11/04/20,0.3698630136986301,0.0040999999999999995,22.17074567745506
2092,CAT,155.23,Call,172.5,11/20/20,16,0.42,0.51,0.49,198,204,0.97,36.54,11/04/20,0.043835616438356165,0.0079,3.933425180722419
2093,CAT,155.23,Call,155.0,11/20/20,16,4.9,5.3,5.0,266,4772,0.06,37.31,11/04/20,0.043835616438356165,0.0079,40.87677148593886
2094,CAT,155.23,Call,155.0,01/15/21,72,9.25,9.6,9.5,319,2857,0.11,33.35,11/04/20,0.19726027397260273,0.0045000000000000005,34.9032359978509
2095,CAT,155.23,Call,170.0,11/20/20,16,0.6,0.72,0.67,797,7163,0.11,35.68,11/04/20,0.043835616438356165,0.0079,5.553070843372826
2096,CAT,155.23,Call,175.0,11/20/20,16,0.3,0.4,0.33,391,1942,0.2,36.71,11/04/20,0.043835616438356165,0.0079,3.0850393574293484
2097,CAT,155.23,Call,185.0,01/15/21,72,0.96,1.17,1.36,130,983,0.13,32.34,11/04/20,0.19726027397260273,0.0045000000000000005,4.2538318872380785
2098,CAT,155.23,Call,155.0,02/19/21,107,10.9,11.5,11.3,136,463,0.29,32.43,11/04/20,0.29315068493150687,0.0040999999999999995,34.29783134514279
2099,CAT,155.23,Call,180.0,03/19/21,135,3.65,3.95,3.75,315,250,1.26,29.91,11/04/20,0.3698630136986301,0.0040999999999999995,10.487957536041616
2100,CAT,155.23,Call,180.0,11/20/20,16,0.11,0.25,0.14,101,732,0.14,36.91,11/04/20,0.043835616438356165,0.0079,1.9281495983933428
2101,CAT,155.23,Call,190.0,12/18/20,44,0.26,0.37,0.34,164,279,0.59,33.39,11/04/20,0.12054794520547946,0.0064,1.720822574757609
2102,CAT,155.23,Call,180.0,01/15/21,72,1.44,1.77,1.7,143,908,0.16,30.85,11/04/20,0.19726027397260273,0.0045000000000000005,6.43528413710376
2103,CAT,155.23,Call,165.0,01/15/21,72,4.85,5.05,5.05,347,1826,0.19,31.56,11/04/20,0.19726027397260273,0.0045000000000000005,18.36055643636948
2104,CAT,155.23,Call,155.0,12/18/20,44,7.2,7.7,7.55,144,1059,0.14,33.97,11/04/20,0.12054794520547946,0.0064,35.81171304225294
2105,CAT,155.23,Call,165.0,02/19/21,107,6.3,7.05,6.76,374,444,0.84,30.97,11/04/20,0.29315068493150687,0.0040999999999999995,21.02606182463101
2106,CBOE,87.0,Call,92.5,12/18/20,44,0.95,1.3,1.41,207,558,0.37,27.69,11/04/20,0.12054794520547946,0.0064,10.7878308407428
2107,CCI,162.13,Call,165.0,11/20/20,16,2.35,2.8,2.8,152,601,0.25,29.51,11/04/20,0.043835616438356165,0.0079,20.67621424891324
2108,CCJ,9.07,Call,9.5,11/20/20,16,0.2,0.24,0.2,144,591,0.24,48.3,11/04/20,0.043835616438356165,0.0079,31.679646711384184
2109,CCJ,9.07,Call,10.0,01/15/21,72,0.4,0.47,0.46,325,13151,0.02,49.56,11/04/20,0.19726027397260273,0.0045000000000000005,29.24561032541811
2110,CDNS,120.99,Call,115.0,11/20/20,16,6.5,7.7,7.06,104,351,0.3,31.83,11/04/20,0.043835616438356165,0.0079,76.19344734676284
2111,CDNS,120.99,Call,125.0,05/21/21,198,10.3,11.0,10.6,197,671,0.29,33.5,11/04/20,0.5424657534246575,0.0039000000000000003,30.94190010653966
2112,CDNS,120.99,Call,120.0,11/20/20,16,3.6,4.0,4.0,203,424,0.48,34.18,11/04/20,0.043835616438356165,0.0079,39.58101160870797
2113,CDNS,120.99,Call,110.0,05/21/21,198,18.5,19.1,18.7,426,2607,0.16,35.04,11/04/20,0.5424657534246575,0.0039000000000000003,53.72639018499159
2114,CDW,133.85,Call,145.0,12/18/20,44,1.65,2.65,2.5,105,129,0.81,34.0,11/04/20,0.12054794520547946,0.0064,14.293465132227537
2115,CEQP,14.39,Call,15.0,11/20/20,16,0.25,0.3,0.26,308,1809,0.17,41.11,11/04/20,0.043835616438356165,0.0079,24.959554870765686
2116,CEQP,14.39,Call,15.0,12/18/20,44,0.65,0.9,0.72,103,693,0.15,48.44,11/04/20,0.12054794520547946,0.0064,45.153533694882185
2117,CEQP,14.39,Call,17.5,12/18/20,44,0.15,0.25,0.16,829,1626,0.51,48.04,11/04/20,0.12054794520547946,0.0064,12.542648248578386
2118,CEQP,14.39,Call,12.5,11/20/20,16,1.85,1.95,1.9,534,363,1.47,27.01,11/04/20,0.043835616438356165,0.0079,162.23710665997697
2119,CF,26.66,Call,35.0,01/15/21,72,0.1,0.15,0.15,322,1439,0.22,39.82,11/04/20,0.19726027397260273,0.0045000000000000005,3.175420412102866
2120,CFG,26.72,Call,30.0,11/20/20,16,0.1,0.2,0.2,354,5273,0.07,49.74,11/04/20,0.043835616438356165,0.0079,8.961277310137683
2121,CFG,26.72,Call,30.0,04/16/21,163,1.65,1.85,1.77,116,422,0.27,40.85,11/04/20,0.4465753424657534,0.0040999999999999995,25.97035216409966
2122,CHGG,76.6,Call,80.0,01/15/21,72,4.7,5.1,5.0,114,1184,0.1,46.69,11/04/20,0.19726027397260273,0.0045000000000000005,37.57608457371439
2123,CHGG,76.6,Call,75.0,12/18/20,44,5.7,6.2,5.9,286,1948,0.15,47.55,11/04/20,0.12054794520547946,0.0064,58.43498649825934
2124,CHGG,76.6,Call,75.0,11/20/20,16,3.9,4.1,4.0,160,431,0.37,49.08,11/04/20,0.043835616438356165,0.0079,64.08132192429525
2125,CHGG,76.6,Call,90.0,12/18/20,44,1.1,1.3,1.22,206,1028,0.2,47.6,11/04/20,0.12054794520547946,0.0064,12.252497168989864
2126,CHGG,76.6,Call,80.0,11/20/20,16,1.8,1.9,1.8,295,1545,0.19,48.95,11/04/20,0.043835616438356165,0.0079,29.69622235516121
2127,CHGG,76.6,Call,80.0,12/18/20,44,3.5,3.8,3.6,207,183,1.13,46.76,11/04/20,0.12054794520547946,0.0064,35.8149917247396
2128,CHGG,76.6,Call,100.0,01/15/21,72,0.85,1.0,0.92,105,1800,0.06,47.35,11/04/20,0.19726027397260273,0.0045000000000000005,7.367859720336156
2129,CHKP,119.4,Call,125.0,04/16/21,163,5.3,6.8,7.3,153,185,0.83,29.26,11/04/20,0.4465753424657534,0.0040999999999999995,21.362257715642404
2130,CHL,31.71,Call,35.0,12/18/20,44,0.2,0.25,0.25,262,4309,0.06,27.23,11/04/20,0.12054794520547946,0.0064,5.691854566289592
2131,CHNG,15.24,Call,16.0,04/16/21,163,1.18,1.73,1.46,277,524,0.53,42.71,11/04/20,0.4465753424657534,0.0040999999999999995,42.579808150557035
2132,CHNG,15.24,Call,15.0,01/15/21,72,1.35,1.42,1.37,241,3556,0.07,45.75,11/04/20,0.19726027397260273,0.0045000000000000005,52.586406660131516
2133,CHRW,88.11,Call,92.5,11/20/20,16,0.25,0.75,1.0,218,453,0.48,34.67,11/04/20,0.043835616438356165,0.0079,10.190897587967266
2134,CHTR,634.47,Call,920.0,01/21/22,443,1.4,7.1,5.5,100,107,0.93,21.63,11/04/20,1.2136986301369863,0.0049,2.5461369534325553
2135,CHTR,634.47,Call,590.0,11/20/20,16,45.3,52.3,50.5,282,327,0.86,40.73,11/04/20,0.043835616438356165,0.0079,98.68859634589312
2136,CI,210.62,Call,240.0,01/15/21,72,2.1,4.15,3.43,238,407,0.58,32.8,11/04/20,0.19726027397260273,0.0045000000000000005,11.120353843403572
2137,CI,210.62,Call,220.0,01/15/21,72,9.0,9.8,9.25,201,730,0.28,34.56,11/04/20,0.19726027397260273,0.0045000000000000005,26.26011269044699
2138,CI,210.62,Call,210.0,01/15/21,72,13.3,14.1,13.24,101,961,0.11,33.89,11/04/20,0.19726027397260273,0.0045000000000000005,37.78240703421455
2139,CI,210.62,Call,170.0,11/20/20,16,40.05,42.75,40.63,361,910,0.4,11.28,11/04/20,0.043835616438356165,0.0079,243.00369969195876
2140,CI,210.62,Call,195.0,11/20/20,16,16.6,18.7,17.07,147,461,0.32,37.19,11/04/20,0.043835616438356165,0.0079,106.29635518689189
2141,CI,210.62,Call,230.0,01/15/21,72,4.1,6.8,6.0,188,476,0.39,34.19,11/04/20,0.19726027397260273,0.0045000000000000005,18.2213026831673
2142,CI,210.62,Call,300.0,01/21/22,443,5.4,7.7,6.77,146,247,0.59,30.22,11/04/20,1.2136986301369863,0.0049,8.31812840219655
2143,CI,210.62,Call,200.0,01/15/21,72,19.2,20.05,18.5,274,3802,0.07,33.25,11/04/20,0.19726027397260273,0.0045000000000000005,53.72604688198594
2144,CIM,8.85,Call,8.0,11/20/20,16,0.75,0.95,0.9,184,606,0.3,41.78,11/04/20,0.043835616438356165,0.0079,128.51585493815531
2145,CIM,8.85,Call,10.0,12/18/20,44,0.05,0.15,0.1,201,2787,0.07,35.39,11/04/20,0.12054794520547946,0.0064,12.236522596409694
2146,CIM,8.85,Call,9.0,11/20/20,16,0.15,0.2,0.17,377,3826,0.1,31.54,11/04/20,0.043835616438356165,0.0079,27.05596946066428
2147,CIT,30.79,Call,17.0,12/18/20,44,13.5,14.2,13.3,520,233,2.23,0.0,11/04/20,0.12054794520547946,0.0064,332.9574092650874
2148,CIT,30.79,Call,21.0,12/18/20,44,9.5,10.2,9.3,375,123,3.05,2.9,11/04/20,0.12054794520547946,0.0064,239.16658975379517
2149,CIT,30.79,Call,18.0,01/15/21,72,12.5,13.3,12.3,3506,1340,2.62,0.0,11/04/20,0.19726027397260273,0.0045000000000000005,243.78785728756313
2150,CIT,30.79,Call,20.0,01/15/21,72,10.6,11.1,10.3,3500,1447,2.42,19.47,11/04/20,0.19726027397260273,0.0045000000000000005,203.46204630766542
2151,CIT,30.79,Call,18.0,12/18/20,44,12.5,13.2,12.3,520,268,1.94,0.0,11/04/20,0.12054794520547946,0.0064,309.5097043872643
2152,CIT,30.79,Call,20.0,12/18/20,44,10.3,11.2,10.3,800,519,1.54,0.0,11/04/20,0.12054794520547946,0.0064,262.6142946316182
2153,CIT,30.79,Call,15.0,12/18/20,44,15.4,16.1,15.6,280,148,1.89,0.0,11/04/20,0.12054794520547946,0.0064,377.50804853295125
2154,CL,83.86,Call,82.5,02/19/21,107,4.3,4.85,5.6,152,405,0.38,26.14,11/04/20,0.29315068493150687,0.0040999999999999995,26.775115818887162
2155,CL,83.86,Call,90.0,01/15/21,72,0.68,1.09,0.95,299,371,0.81,19.64,11/04/20,0.19726027397260273,0.0045000000000000005,7.335703308964309
2156,CL,83.86,Call,80.0,11/20/20,16,3.95,4.5,4.5,117,1990,0.06,28.49,11/04/20,0.043835616438356165,0.0079,64.24421558376788
2157,CL,83.86,Call,82.5,11/20/20,16,2.27,2.53,2.42,411,1634,0.25,23.24,11/04/20,0.043835616438356165,0.0079,36.11952565042949
2158,CL,83.86,Call,85.0,02/19/21,107,2.66,3.5,3.8,133,587,0.23,22.91,11/04/20,0.29315068493150687,0.0040999999999999995,19.322248529093834
2159,CL,83.86,Call,80.0,02/19/21,107,5.65,6.5,6.95,155,1222,0.13,25.67,11/04/20,0.29315068493150687,0.0040999999999999995,35.88417583974569
2160,CL,83.86,Call,87.5,01/15/21,72,0.72,1.89,1.79,121,159,0.76,21.1,11/04/20,0.19726027397260273,0.0045000000000000005,12.719705737561968
2161,CLVS,5.67,Call,4.0,12/18/20,44,1.5,2.2,1.68,100,160,0.63,43.67,11/04/20,0.12054794520547946,0.0064,280.1235684328004
2162,CLW,34.09,Call,40.0,11/20/20,16,0.1,0.4,0.1,2053,3265,0.63,49.17,11/04/20,0.043835616438356165,0.0079,14.047833952882302
2163,CLX,212.94,Call,220.0,12/18/20,44,4.6,5.0,4.8,104,594,0.18,25.62,11/04/20,0.12054794520547946,0.0064,16.952071785201746
2164,CLX,212.94,Call,220.0,11/20/20,16,2.05,2.35,2.19,302,944,0.32,27.05,11/04/20,0.043835616438356165,0.0079,13.21256045971084
2165,CLX,212.94,Call,210.0,11/20/20,16,6.4,6.8,6.7,126,317,0.4,28.37,11/04/20,0.043835616438356165,0.0079,38.23208984086541
2166,CMA,43.64,Call,50.0,12/18/20,44,0.8,0.95,0.95,184,182,1.01,48.54,11/04/20,0.12054794520547946,0.0064,15.716248660145812
2167,CMC,18.9,Call,23.0,12/18/20,44,0.05,0.15,0.1,494,1344,0.37,39.45,11/04/20,0.12054794520547946,0.0064,5.7298002633981895
2168,CMCSA,43.7,Call,45.0,01/21/22,443,4.35,4.6,4.75,3503,6922,0.51,25.87,11/04/20,1.2136986301369863,0.0049,23.950296706365503
2169,CMCSA,43.7,Call,45.5,11/20/20,16,0.24,0.44,0.45,1333,608,2.19,30.06,11/04/20,0.043835616438356165,0.0079,12.05445595879024
2170,CMCSA,43.7,Call,45.0,12/18/20,44,1.03,1.18,1.09,274,20077,0.01,26.51,11/04/20,0.12054794520547946,0.0064,19.494432566637133
2171,CMCSA,43.7,Call,46.0,11/20/20,16,0.24,0.32,0.29,627,506,1.24,28.31,11/04/20,0.043835616438356165,0.0079,8.766877060938356
2172,CMCSA,43.7,Call,45.0,06/18/21,226,2.87,3.1,3.3,287,2870,0.1,26.89,11/04/20,0.6191780821917808,0.0039000000000000003,22.59760451474114
2173,CMCSA,43.7,Call,35.0,12/18/20,44,8.8,8.95,8.98,200,200,1.0,45.36,11/04/20,0.12054794520547946,0.0064,147.86031480627318
2174,CMCSA,43.7,Call,40.0,12/18/20,44,4.25,4.45,4.37,206,206,1.0,33.21,11/04/20,0.12054794520547946,0.0064,73.51713976401292
2175,CMCSA,43.7,Call,50.0,01/15/21,72,0.23,0.29,0.21,17247,106131,0.16,22.66,11/04/20,0.19726027397260273,0.0045000000000000005,3.7453005910193897
2176,CMCSA,43.7,Call,47.5,04/16/21,163,1.46,1.64,1.66,124,535,0.23,25.56,11/04/20,0.4465753424657534,0.0040999999999999995,14.076833547066336
2177,CMCSA,43.7,Call,45.0,01/15/21,72,1.29,1.5,1.45,1614,57478,0.03,25.21,11/04/20,0.19726027397260273,0.0045000000000000005,19.37224443630719
2178,CMCSA,43.7,Call,47.0,11/20/20,16,0.11,0.19,0.16,828,1446,0.57,29.1,11/04/20,0.043835616438356165,0.0079,5.20533325493215
2179,CMCSA,43.7,Call,47.5,01/15/21,72,0.59,0.71,0.66,253,16600,0.02,24.47,11/04/20,0.19726027397260273,0.0045000000000000005,9.169529033185402
2180,CMG,1277.37,Call,1300.0,11/20/20,16,27.7,31.5,32.65,152,228,0.67,39.64,11/04/20,0.043835616438356165,0.0079,29.5236614543816
2181,CMP,60.45,Call,65.0,12/18/20,44,1.25,1.6,1.55,100,265,0.38,38.09,11/04/20,0.12054794520547946,0.0064,19.10881278909967
2182,CNC,63.99,Call,70.0,11/20/20,16,0.36,0.87,0.75,514,1219,0.42,49.53,11/04/20,0.043835616438356165,0.0079,16.277343089731566
2183,CNHI,8.58,Call,10.0,12/18/20,44,0.1,0.2,0.15,106,4039,0.03,47.72,11/04/20,0.12054794520547946,0.0064,16.82878399040028
2184,CNI,101.99,Call,105.0,01/15/21,72,2.3,3.3,2.98,423,145,2.92,22.88,11/04/20,0.19726027397260273,0.0045000000000000005,18.261080303035328
2185,CNI,101.99,Call,100.0,11/20/20,16,3.3,3.7,4.4,420,436,0.96,38.77,11/04/20,0.043835616438356165,0.0079,43.43306794732091
